tweet_topic,user_id,user_URL,created_at,URL,tweet_text,sentiment,pos_possibility,neg_possibility,neu_possibility,state,gender,age
wearing-mask-australia,_Lemonaiid_, https://twitter.com/_Lemonaiid_,2020-07-16 22:16:51,https://twitter.com/i/web/status/1283888353604034560,"RT @Cate__Johnson: A MAN WALKED INTO A GROCERY STORE IN A SMALL TOWN IN ONTARIO WAS ASKED TO WEAR A MASK, ASSAULTED THE EMPLOYEE, FLED, HIT…",negative,0.02777,0.521,0.45142,,,
wearing-mask-australia,austinedaw, https://twitter.com/austinedaw,2020-07-16 23:02:19,https://twitter.com/i/web/status/1283899794625146880,"RT @DominicPettman: This morning, the young barista woman told me that a customer came in with a mask, but not wearing it. When she asked t…",neutral,0.04785,0.11865,0.8335,,Male,(38-43)
wearing-mask-australia,emknutson99, https://twitter.com/emknutson99,2020-07-16 22:28:11,https://twitter.com/i/web/status/1283891206540398592,RT @notjoss: so schools can’t force students to wear a mask... but they can force girls to cover up when they wear a spaghetti strap tank t…,negative,0.01953,0.96094,0.01953,Victoria,,
wearing-mask-australia,Wikiwolffstudio, https://twitter.com/Wikiwolffstudio,2020-07-16 22:11:10,https://twitter.com/i/web/status/1283886920733470722,RT @EugeneLeeYang: America. Our discourse around COVID-19 is so fucking stupid. I’m in Seoul and Koreans are wearing masks and getting test…,negative,0.00205,0.92822,0.0697,Victoria,,
wearing-mask-australia,PollyannaP3, https://twitter.com/PollyannaP3,2020-07-16 22:40:37,https://twitter.com/i/web/status/1283894333700050944,RT @Frederick987: There are Governors in the South and Southwest who are fighting to keep their citizens from being safe and wearing a mask…,neutral,0.02657,0.4021,0.57129,New South Wales,,
wearing-mask-australia,PollyannaP3, https://twitter.com/PollyannaP3,2020-07-16 22:47:46,https://twitter.com/i/web/status/1283896134574866432,"RT @GavinNewsom: Don’t be selfish --   Wear a mask.  We can crush this curve, but we have to do it TOGETHER.",neutral,0.31177,0.04559,0.64258,New South Wales,,
wearing-mask-australia,Maverick0442, https://twitter.com/Maverick0442,2020-07-16 22:33:36,https://twitter.com/i/web/status/1283892567415730176,RT @EugeneLeeYang: America. Our discourse around COVID-19 is so fucking stupid. I’m in Seoul and Koreans are wearing masks and getting test…,negative,0.00205,0.92822,0.0697,,,
wearing-mask-australia,sydthesquidee, https://twitter.com/sydthesquidee,2020-07-16 23:02:03,https://twitter.com/i/web/status/1283899729739501570,RT @notjoss: so schools can’t force students to wear a mask... but they can force girls to cover up when they wear a spaghetti strap tank t…,negative,0.01953,0.96094,0.01953,New South Wales,,
wearing-mask-australia,ainehillbilly, https://twitter.com/ainehillbilly,2020-07-16 22:43:08,https://twitter.com/i/web/status/1283894967463636994,RT @CydaAu: People with disability receiving care at home in Level 3 restriction areas asked to wear masks. Can not find official info @stu…,negative,0.01259,0.521,0.46655,New South Wales,,
wearing-mask-australia,cumulus_honk, https://twitter.com/cumulus_honk,2020-07-16 22:55:33,https://twitter.com/i/web/status/1283898092605935616,RT @ambientGillian: millennials be like i don't want to wear a mask because i'm eating too much damn avocado toast 😂 and i have to go to…,negative,0.00451,0.84033,0.15503,,,
wearing-mask-australia,DeanS0717, https://twitter.com/DeanS0717,2020-07-16 22:49:06,https://twitter.com/i/web/status/1283896469808971777,"@Russia our secret Vaccine is wearing a mask in JJB 4 months after all this kicked off, i would bother spying fellas x",negative,0.00603,0.77246,0.22131,,,
wearing-mask-australia,defswangg, https://twitter.com/defswangg,2020-07-16 22:10:01,https://twitter.com/i/web/status/1283886632618217472,RT @icybeom: see even mark tuan says you should wear your mf mask. https://t.co/a0vTzE1Be3,neutral,0.04294,0.151,0.80615,,,
wearing-mask-australia,SydneyWolf0913, https://twitter.com/SydneyWolf0913,2020-07-16 22:11:34,https://twitter.com/i/web/status/1283887022416027659,"RT @Cate__Johnson: A MAN WALKED INTO A GROCERY STORE IN A SMALL TOWN IN ONTARIO WAS ASKED TO WEAR A MASK, ASSAULTED THE EMPLOYEE, FLED, HIT…",negative,0.02777,0.521,0.45142,New South Wales,,
wearing-mask-australia,SydneyWolf0913, https://twitter.com/SydneyWolf0913,2020-07-16 22:12:12,https://twitter.com/i/web/status/1283887182378348551,"RT @DominicPettman: This morning, the young barista woman told me that a customer came in with a mask, but not wearing it. When she asked t…",neutral,0.04785,0.11865,0.8335,New South Wales,,
wearing-mask-australia,LongLegsAlex, https://twitter.com/LongLegsAlex,2020-07-16 22:50:47,https://twitter.com/i/web/status/1283896894205370369,"RT @Cate__Johnson: A MAN WALKED INTO A GROCERY STORE IN A SMALL TOWN IN ONTARIO WAS ASKED TO WEAR A MASK, ASSAULTED THE EMPLOYEE, FLED, HIT…",negative,0.02777,0.521,0.45142,,,
wearing-mask-australia,JaneDryden4, https://twitter.com/JaneDryden4,2020-07-16 22:10:47,https://twitter.com/i/web/status/1283886824839143424,RT @TheBabylonBee: Study Finds Connection Between Wearing A Mask And Being A Big Sissy https://t.co/1cLB1m4kQC,negative,0.0081,0.80273,0.18921,New South Wales,Male,(60-100)
wearing-mask-australia,ThatAuntZelda, https://twitter.com/ThatAuntZelda,2020-07-16 22:56:28,https://twitter.com/i/web/status/1283898322214776833,"RT @DominicPettman: This morning, the young barista woman told me that a customer came in with a mask, but not wearing it. When she asked t…",neutral,0.04785,0.11865,0.8335,New South Wales,,
wearing-mask-australia,mseric21, https://twitter.com/mseric21,2020-07-16 22:43:54,https://twitter.com/i/web/status/1283895161777541121,@LaundryPrncss He doesn’t wear a mask.,neutral,0.07172,0.04938,0.87891,Victoria,,
wearing-mask-australia,DocOnSkis, https://twitter.com/DocOnSkis,2020-07-16 22:37:17,https://twitter.com/i/web/status/1283893494449238016,😍😍😍   Oh and yes....wear a mask. https://t.co/GX01aq3FDD,neutral,0.0416,0.09033,0.86816,,,
wearing-mask-australia,QuawnThe, https://twitter.com/QuawnThe,2020-07-16 22:40:58,https://twitter.com/i/web/status/1283894421310799873,"RT @perlmutations: Sure, wearing a mask is about 60% likely to protect you from contracting the virus but it’s 100% certain to prevent you…",negative,0.03052,0.93896,0.03052,New South Wales,,
wearing-mask-australia,QuawnThe, https://twitter.com/QuawnThe,2020-07-16 22:41:28,https://twitter.com/i/web/status/1283894547228000258,"RT @itsJeffTiedrich: just wear the fucking mask, assholes. thank you for attending my TED talk",negative,0.02097,0.61328,0.36572,New South Wales,,
wearing-mask-australia,QuawnThe, https://twitter.com/QuawnThe,2020-07-16 22:45:33,https://twitter.com/i/web/status/1283895573666566144,RT @bitchylibera_l: Refrigerator trucks in Texas and Florida brought to STORE THE DEAD BODIES from people who DIED FROM CORONAVIRUS because…,negative,0.00657,0.81641,0.17712,New South Wales,,
wearing-mask-australia,KarenOlstad, https://twitter.com/KarenOlstad,2020-07-16 22:24:04,https://twitter.com/i/web/status/1283890168663965696,.@GovInslee wearing a WSU mask during today’s press conference. #GoCougs https://t.co/S1ObKnJbKI,neutral,0.08307,0.11981,0.79688,Western Australia,,
wearing-mask-australia,nattaliorduno, https://twitter.com/nattaliorduno,2020-07-16 23:03:21,https://twitter.com/i/web/status/1283900054957416448,"RT @Cate__Johnson: A MAN WALKED INTO A GROCERY STORE IN A SMALL TOWN IN ONTARIO WAS ASKED TO WEAR A MASK, ASSAULTED THE EMPLOYEE, FLED, HIT…",negative,0.02777,0.521,0.45142,Victoria,,
wearing-mask-australia,akgrafton, https://twitter.com/akgrafton,2020-07-16 22:50:11,https://twitter.com/i/web/status/1283896740043726849,RT @ambientGillian: millennials be like i don't want to wear a mask because i'm eating too much damn avocado toast 😂 and i have to go to…,negative,0.00451,0.84033,0.15503,New South Wales,,
wearing-mask-australia,OzzyBonnie, https://twitter.com/OzzyBonnie,2020-07-16 22:35:23,https://twitter.com/i/web/status/1283893018030829570,RT @luismilheiro: @Inevitable_ET Hollywood is more upset about people not wearing masks than their co-workers raping children.,negative,0.01294,0.97412,0.01294,,,
wearing-mask-australia,OzzyBonnie, https://twitter.com/OzzyBonnie,2020-07-16 22:43:18,https://twitter.com/i/web/status/1283895011122180096,RT @RealBrysonGray: I sent this guy a video of Dr.Fauci saying that there’s no reason to wear a mask and this was his response 😂 https://t.…,negative,0.01431,0.646,0.3396,,,
wearing-mask-australia,McCainSuzanne, https://twitter.com/McCainSuzanne,2020-07-16 22:55:28,https://twitter.com/i/web/status/1283898070531375104,"RT @AP: BREAKING: Georgia Gov. Brian Kemp sues Atlanta over the city's requirement to wear masks in public, other COVID-19 restrictions. ht…",neutral,0.08771,0.25854,0.65381,,Male,(25-32)
wearing-mask-australia,Victoria_12309, https://twitter.com/Victoria_12309,2020-07-16 22:49:12,https://twitter.com/i/web/status/1283896493628325888,RT @notjoss: so schools can’t force students to wear a mask... but they can force girls to cover up when they wear a spaghetti strap tank t…,negative,0.01953,0.96094,0.01953,,,
wearing-mask-australia,BigsNude, https://twitter.com/BigsNude,2020-07-16 22:29:56,https://twitter.com/i/web/status/1283891644568203264,"RT @AshaLogos: The media steps over the bodies of the opiate overdoses, suicides, victims of violent crime in Chicago, to sift through thos…",negative,0.00971,0.75635,0.23376,,,
wearing-mask-australia,BPontsler, https://twitter.com/BPontsler,2020-07-16 22:45:12,https://twitter.com/i/web/status/1283895486840139778,"RT @DominicPettman: This morning, the young barista woman told me that a customer came in with a mask, but not wearing it. When she asked t…",neutral,0.04785,0.11865,0.8335,Western Australia,,
wearing-mask-australia,Andrew30804562, https://twitter.com/Andrew30804562,2020-07-16 22:31:38,https://twitter.com/i/web/status/1283892072496238592,"RT @perlmutations: Sure, wearing a mask is about 60% likely to protect you from contracting the virus but it’s 100% certain to prevent you…",negative,0.03052,0.93896,0.03052,,,
wearing-mask-australia,TonyTow78233280, https://twitter.com/TonyTow78233280,2020-07-16 22:23:10,https://twitter.com/i/web/status/1283889942444347395,Professor of physics discusses the wearing of masks.    https://t.co/h3MBvPmErG,neutral,0.23291,0.02231,0.74463,New South Wales,,
wearing-mask-australia,mcgill_craig, https://twitter.com/mcgill_craig,2020-07-16 22:19:22,https://twitter.com/i/web/status/1283888986071740425,RT @carrollauctions: Just wanted to send a huge thank you out to these buyers! All cooperating with our counties new rule on wearing masks…,positive,0.94043,0.00465,0.05469,,,
wearing-mask-australia,Chxvvez, https://twitter.com/Chxvvez,2020-07-16 22:42:16,https://twitter.com/i/web/status/1283894750592897025,RT @notjoss: so schools can’t force students to wear a mask... but they can force girls to cover up when they wear a spaghetti strap tank t…,negative,0.01953,0.96094,0.01953,,Female,(60-100)
wearing-mask-australia,thomasoyoole, https://twitter.com/thomasoyoole,2020-07-16 22:11:07,https://twitter.com/i/web/status/1283886912147787788,@Onlymehere9 @SpockResists @mmpadellan @realDonaldTrump Chinese people been wearing masks as long back as I can remember the air quality sucks shit they don’t tear down old buildings they turn them into horticulture marvels in an attempt to create fresh oxygen https://t.co/3rWoq7zB3q,negative,0.002,0.93408,0.06403,New South Wales,,
wearing-mask-australia,jodi27hansen, https://twitter.com/jodi27hansen,2020-07-16 22:27:08,https://twitter.com/i/web/status/1283890942064431104,RT @RobertGehrke: Weird news release that might interest Utah County ...  Apparently Barack Obama and Hillary Clinton are urging people to…,negative,0.03271,0.93457,0.03271,New South Wales,,
wearing-mask-australia,emmasystech, https://twitter.com/emmasystech,2020-07-16 22:57:22,https://twitter.com/i/web/status/1283898549709737984,RT @erigganewmoney: Those guys you see not wearing face mask  “Are the same people who don’t like using condoms”,negative,0.0354,0.9292,0.0354,,,
wearing-mask-australia,DemoBro1, https://twitter.com/DemoBro1,2020-07-16 22:52:27,https://twitter.com/i/web/status/1283897312532725763,RT @notjoss: so schools can’t force students to wear a mask... but they can force girls to cover up when they wear a spaghetti strap tank t…,negative,0.01953,0.96094,0.01953,Victoria,,
wearing-mask-australia,studies_youth, https://twitter.com/studies_youth,2020-07-16 22:31:52,https://twitter.com/i/web/status/1283892132869070848,"RT @DominicPettman: This morning, the young barista woman told me that a customer came in with a mask, but not wearing it. When she asked t…",neutral,0.04785,0.11865,0.8335,,,
wearing-mask-australia,zbryce21, https://twitter.com/zbryce21,2020-07-16 22:34:07,https://twitter.com/i/web/status/1283892697342840832,How some can reason NOT wearing masks is truly unbelievable.   Wear a mask. It’s not violating your rights...it’s saving lives.  Wake up. https://t.co/OuQjK3Aoan,negative,0.02061,0.75928,0.22021,Western Australia,,
wearing-mask-australia,OSDwhiskey, https://twitter.com/OSDwhiskey,2020-07-16 22:10:26,https://twitter.com/i/web/status/1283886739673591808,"In accordance with the governors order, all customers must wear a face mask and observe social distancing.  We thank you all from the bottom of our hearts for your support during this time.   Hope to see you soon!   #oldsoldier #craftdistillery #tacoma #supportsmallbusiness",positive,0.81689,0.01286,0.17029,,,
wearing-mask-australia,victoria_klug, https://twitter.com/victoria_klug,2020-07-16 22:59:08,https://twitter.com/i/web/status/1283898992481366017,"RT @GavinNewsom: Don’t be selfish --   Wear a mask.  We can crush this curve, but we have to do it TOGETHER.",neutral,0.31177,0.04559,0.64258,Victoria,Female,(60-100)
wearing-mask-australia,theivorydee, https://twitter.com/theivorydee,2020-07-16 22:51:37,https://twitter.com/i/web/status/1283897101420769282,"RT @Cate__Johnson: A MAN WALKED INTO A GROCERY STORE IN A SMALL TOWN IN ONTARIO WAS ASKED TO WEAR A MASK, ASSAULTED THE EMPLOYEE, FLED, HIT…",negative,0.02777,0.521,0.45142,New South Wales,,
wearing-mask-australia,ElaineS41103933, https://twitter.com/ElaineS41103933,2020-07-16 22:24:41,https://twitter.com/i/web/status/1283890325115809799,"RT @jilevin: If you don't like wearing a mask, you're really going to hate wearing a ventilator! https://t.co/2BhYJD8vOE",negative,0.00557,0.88379,0.11084,Victoria,,
wearing-mask-australia,golden_dayss, https://twitter.com/golden_dayss,2020-07-16 22:29:56,https://twitter.com/i/web/status/1283891646531162113,RT @notjoss: so schools can’t force students to wear a mask... but they can force girls to cover up when they wear a spaghetti strap tank t…,negative,0.01953,0.96094,0.01953,Western Australia,Female,(25-32)
wearing-mask-australia,capnmike4, https://twitter.com/capnmike4,2020-07-16 22:34:54,https://twitter.com/i/web/status/1283892895615942656,If you refuse to wear a mask... what is wrong with you? I don’t give a shit if you think Covid is a conspiracy.. fine (it’s not) but why put everyone at risk. Masks are literally barely a nuisance. I cannot even understand how could you bitch so much about a piece of fabric.,negative,0.00242,0.93359,0.0639,,,
